SEQPLT18	YEAR	PSTATABB	PNAME	ORISPL	UTLSRVNM	LAT	LON	PLPRMFL	PLFUELCT	PLNGENAN	PLCO2AN	PLCO2EQA	PLC2ERTA	PLCO2CRT	UNCO2	BIOCO2	CHPCO2	PLGENACL	PLGENAOL	PLGENAGS	PLGENANC	PLGENAHY	PLGENABM	PLGENAWI	PLGENASO	PLGENAGT	PLGENAOF	PLGENAOP	PLGENATN	PLGENATR	PLGENATH
9770	2018	TX	Mesquite Creek LFGTE Project	57167	WM Renewable Energy LLC	29.7372	-98.0228	LFG	BIOMASS	24960	0	0	0	0	17208	17208		0	0	0	0	0	24960	0	0	0	0	0	0	24960	24960
9771	2018	TX	Mesquite Creek Wind	59332	Mesquite Creek Wind, LLC	32.7	-101.741111	WND	WIND	759132								0	0	0	0	0	0	759132	0	0	0	0	0	759132	759132
9772	2018	TX	Mesquite Star	62587	Mesquite Star LLC	32.255978	-100.320309	WND	WIND																						
9773	2018	TX	Mesquite Wind Power LLC	56395	Mesquite Wind LLC	32.6256	-99.4928	WND	WIND	492902								0	0	0	0	0	0	492902	0	0	0	0	0	492902	492902
9774	2018	TX	Mesteno	62258	Mesteno Wind	26.523692	-98.745522	WND	WIND																						
9775	2018	TX	Miami Wind Energy Center	58765	Invenergy Services LLC	35.653889	-100.538611	WND	WIND	1136338								0	0	0	0	0	0	1136338	0	0	0	0	0	1136338	1136338
9776	2018	TX	Midlothian Energy	55091	Midlothian Energy LLC	32.4302	-97.0537	NG	GAS	5539329	2529660	2532226	914	913	2529660			0	0	5539329	0	0	0	0	0	0	0	0	5539329	0	0
9777	2018	TX	Midway Solar - TX	61368	D E Shaw & Co., LP	30.995503	-102.223537	SUN	SOLAR	9399								0	0	0	0	0	0	0	9399	0	0	0	0	9399	9399
9778	2018	TX	Midway Wind, LLC	61776	Midway Wind, LLC	27.954976	-97.300202	WND	WIND																						
9779	2018	TX	Misae Solar	62249	Childress Solar Park LLC	34.380532	-100.099625	SUN	SOLAR																						
9780	2018	TX	Mission Road	3610	City of San Antonio - (TX)	29.398333	-98.489166	NG	GAS																						
9781	2018	TX	Mont Belvieu Cogeneration Unit	57322	Targa Co-Generation LLC	29.838138	-94.900661	NG	GAS	89457	28447	28476	637	636	137867		109420	0	0	89457	0	0	0	0	0	0	0	0	89457	0	0
9782	2018	TX	Montana Power Station	58562	El Paso Electric Co	31.823889	-106.211944	NG	GAS	1148971	619494	620135	1079	1078	619494			0	0	1148971	0	0	0	0	0	0	0	0	1148971	0	0
9783	2018	TX	Montana Solar Facility	60300	El Paso Electric Co	31.813061	-106.218892	SUN	SOLAR	8417								0	0	0	0	0	0	0	8417	0	0	0	0	8417	8417
9784	2018	TX	Montgomery County	60925	Entergy Texas Inc.	30.44083	-95.5275	NG	GAS																						
9785	2018	TX	Monticello	6147	Luminant Generation Company LLC	33.0917	-95.0417	DFO	OIL	0	261	261			261			0	0	0	0	0	0	0	0	0	0	0	0	0	0
9786	2018	TX	Moore County	3483	Southwestern Public Service Co	35.9667	-101.865	NG	GAS																						
9787	2018	TX	Morada del Sol, LLC	61049	First Solar Project Development	31.146483	-102.268447	SUN	SOLAR																						
9788	2018	TX	Morgan Creek	3492	Luminant Generation Company LLC	32.3358	-100.9156	NG	GAS	9111	8552	8565	1880	1877	8552			0	1284	7827	0	0	0	0	0	0	0	0	9111	0	0
9789	2018	TX	Motiva Enterprises Port Arthur Refinery	50973	Motiva Enterprises LLC	29.888462	-93.950984	NG	GAS	1784185	800717	801286	898	898	2719931		1919213	0	0	1603432	0	0	0	0	0	0	180754	0	1784185	0	0
9790	2018	TX	Mountain Creek Generating Station	3453	Mountain Creek Power, LLC	32.7231	-96.9358	NG	GAS	408655	313888	314261	1538	1536	313888			0	0	408655	0	0	0	0	0	0	0	0	408655	0	0
9791	2018	TX	Mustang Station	55065	Golden Spread Electric Cooperative, Inc	32.9728	-102.7417	NG	GAS	2085579	987159	988123	948	947	987159			0	0	2085579	0	0	0	0	0	0	0	0	2085579	0	0
9792	2018	TX	Mustang Station (56326)	56326	Golden Spread Electric Cooperative, Inc	32.974554	-102.743607	NG	GAS	851420	634269	634855	1491	1490	634269			0	0	851420	0	0	0	0	0	0	0	0	851420	0	0
9793	2018	TX	Nacogdoches Power LLC	55708	Southern Power Co	31.832132	-94.90064	WDS	BIOMASS	157673	9393	14542	184	119	244803	235411		0	0	0	0	0	157673	0	0	0	0	0	0	157673	157673
9794	2018	TX	NAFTA Region Olefins Complex Cogen Fac	55122	BASF Corp	29.954321	-93.883592	NG	GAS	519980	164110	164280	632	631	406913		242803	0	0	519980	0	0	0	0	0	0	0	0	519980	0	0
9795	2018	TX	NASA Johnson Space Center CHP	62762	Energy Systems Group LLC	29.562372	-95.089302	NG	GAS	54021	33930	33965	1257	1256	38133		4203	0	0	54021	0	0	0	0	0	0	0	0	54021	0	0
9796	2018	TX	Nelson Gardens Landfill Gas to Energy	59649	Nelson Gardens Energy, LLC	29.33	-98.66	LFG	BIOMASS	19952	0	0	0	0	12329	12329		0	0	0	0	0	19952	0	0	0	0	0	0	19952	19952
9797	2018	TX	NET Power La Porte Station	60910	NET Power, LLC	29.646791	-95.054145	NG	GAS									0	0	0	0	0	0	0	0	0	0	0	0	0	0
9798	2018	TX	New Gulf Power Facility	50137	Luminant Generation Company LLC	29.2639	-95.8997	NG	GAS	19800	17668	17686	1786	1785	17668			0	0	19800	0	0	0	0	0	0	0	0	19800	0	0
9799	2018	TX	Newman	3456	El Paso Electric Co	31.983587	-106.431777	NG	GAS	3192531	1880767	1882664	1179	1178	1880767			0	0	3192531	0	0	0	0	0	0	0	0	3192531	0	0
9800	2018	TX	Newman Solar	59407	Newman Solar LLC	31.978333	-106.4275	SUN	SOLAR	26326								0	0	0	0	0	0	0	26326	0	0	0	0	26326	26326
9801	2018	TX	Nichols Station	3484	Southwestern Public Service Co	35.283357	-101.746423	NG	GAS	869806	607479	608090	1398	1397	607479			0	0	869806	0	0	0	0	0	0	0	0	869806	0	0
9802	2018	TX	Nolte	3585	Guadalupe Blanco River Authority	29.537565	-97.932106	WAT	HYDRO	6386								0	0	0	0	6386	0	0	0	0	0	0	0	6386	0
9803	2018	TX	North Gainesville Solar	61514	Cypress Creek Renewables	33.656072	-97.148569	SUN	SOLAR	9245								0	0	0	0	0	0	0	9245	0	0	0	0	9245	9245
9804	2018	TX	North Lake	3454	Luminant Generation Company LLC	32.950556	-96.975	NG	GAS																						
9805	2018	TX	North Main	3493	Luminant Generation Company LLC	32.760556	-97.336389	NG	GAS																						
9806	2018	TX	North Texas	3627	Brazos Electric Power Coop Inc	32.77878	-97.694542	NG	GAS																						
9807	2018	TX	Norton Solar Farm	61967	231RC 8me LLC	31.534768	-100.113803	SUN	SOLAR																						
9808	2018	TX	Notrees Windpower	56961	Duke Energy DEGS Notrees	31.995	-102.828333	WND	WIND	396784				0				0	0	0	0	0	0	398967	0	0	0	-2183	-2183	398967	398967
9809	2018	TX	NRG Elbow Creek Energy Storage Project	61362	NRG Texas Power LLC	32.167575	-101.479217	MWH	OTHF	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0
9810	2018	TX	Nueces Bay	3441	Topaz Power Group GP II, LLC	27.819412	-97.419203	NG	GAS	2172539	991875	992865	914	913	991875			0	0	2172539	0	0	0	0	0	0	0	0	2172539	0	0
9811	2018	TX	NWP Indian Mesa Wind Farm	55747	NWP Indian Mesa Wind Farm LP	30.931467	-102.201433	WND	WIND	149851								0	0	0	0	0	0	149851	0	0	0	0	0	149851	149851
9812	2018	TX	O W Sommers	3611	City of San Antonio - (TX)	29.308056	-98.3242	NG	GAS	912427	639278	639931	1403	1401	639278			0	83	912344	0	0	0	0	0	0	0	0	912427	0	0
9813	2018	TX	Oak Grove	6180	Luminant Generation Company LLC	31.1803	-96.4866	LIG	COAL	12216046	13205638	13308683	2179	2162	13205638			12154845	0	61201	0	0	0	0	0	0	0	0	12216046	0	0
9814	2018	TX	Oberon IA	62933	Oberon Solar IA	31.703258	-102.701206	SUN	SOLAR																						
9815	2018	TX	Oberon IB	62932	Oberon Solar IB	31.692358	-102.69743	SUN	SOLAR																						
9816	2018	TX	OCI Alamo 2, LLC	58716	OCI Solar Power	29.469444	-98.331944	SUN	SOLAR	7207								0	0	0	0	0	0	0	7207	0	0	0	0	7207	7207
9817	2018	TX	OCI Alamo 3 LLC	59204	Consolidated Edison Development Inc.	29.479167	-98.297222	SUN	SOLAR	10562								0	0	0	0	0	0	0	10562	0	0	0	0	10562	10562
9818	2018	TX	OCI Alamo 4, LLC	58717	Consolidated Edison Development Inc.	29.328889	-100.383889	SUN	SOLAR	64790								0	0	0	0	0	0	0	64790	0	0	0	0	64790	64790
9819	2018	TX	OCI Alamo 5 LLC	59205	Consolidated Edison Development Inc.	29.216667	-99.716111	SUN	SOLAR	196766								0	0	0	0	0	0	0	196766	0	0	0	0	196766	196766
9820	2018	TX	OCI Alamo 7 LLC	59207	Consolidated Edison Development Inc.	33.04	-99.5525	SUN	SOLAR	284214								0	0	0	0	0	0	0	284214	0	0	0	0	284214	284214
9821	2018	TX	OCI Alamo Solar I	58537	OCI Solar Power	29.271667	-98.444722	SUN	SOLAR	63178				0				0	0	0	0	0	0	0	63381	0	0	-203	-203	63381	63381
9822	2018	TX	Ocotillo Windpower	56959	Duke Energy DEGS Ocotillo	32.1217	-101.3853	WND	WIND	131943								0	0	0	0	0	0	131943	0	0	0	0	0	131943	131943
9823	2018	TX	Odessa Ector Generating Station	55215	LaFrontera Holdings LLC	31.8403	-102.3264	NG	GAS	7420294	3251263	3254472	877	876	3251263			0	0	7420294	0	0	0	0	0	0	0	0	7420294	0	0
9824	2018	TX	Oklaunion Power Station	127	Public Service Co of Oklahoma	34.0825	-99.1753	SUB	COAL	3320056	4033865	4062629	2447	2430	4033865			3315569	4487	0	0	0	0	0	0	0	0	0	3320056	0	0
9825	2018	TX	Old Jackson Solar LLC	62501	Pattern Operators LP	32.474158	-95.954962	SUN	SOLAR																						
9826	2018	TX	Old Settler Wind	60366	Old Settler Wind, LLC	34.060333	-101.187628	WND	WIND	553064								0	0	0	0	0	0	553064	0	0	0	0	0	553064	553064
9827	2018	TX	Optim Energy Altura Cogen, LLC	50815	Optim Energy LLC	29.8161	-95.10773	NG	GAS	2990075	987158	988150	661	660	2124932		1137775	0	0	2990075	0	0	0	0	0	0	0	0	2990075	0	0
9828	2018	TX	Oyster Creek Unit VIII	54676	Dow Chemical Company-Oyster Creek VIII	28.9802	-95.342	NG	GAS	2190554	769028	769823	703	702	1471840		702812	0	0	2182125	0	0	0	0	0	0	8429	0	2190554	0	0
9829	2018	TX	P H Robinson	3466	NRG Texas Power LLC	29.486667	-94.979444	NG	GAS																						
9830	2018	TX	Palestine Power Peaking Facility	62684	Castleman Power Development LLC	31.8225	-95.514664	NG	GAS																						
9831	2018	TX	Palmas Wind, LLC	61773	Acciona Wind Energy USA LLC	26.288889	-97.496389	WND	WIND																						
9832	2018	TX	Palo Duro Wind	59475	Palo Duro Wind	36.243889	-101.001389	WND	WIND	1128864								0	0	0	0	0	0	1128864	0	0	0	0	0	1128864	1128864
9833	2018	TX	Panda Sherman Power Station	58005	PPG - O&M Panda Sherman Power LLC	33.582573	-96.617893	NG	GAS	3645692	1640589	1642172	901	900	1640589			0	0	3645692	0	0	0	0	0	0	0	0	3645692	0	0
9834	2018	TX	Panda Temple Power Station	58001	PPG - O&M Panda Temple Power LLC	31.055833	-97.317222	NG	GAS	5472304	2568861	2571254	940	939	2568861			0	0	5472304	0	0	0	0	0	0	0	0	5472304	0	0
9835	2018	TX	Pantex	58404	Pantex (NNSA)	35.322778	-101.5325	WND	WIND	50390								0	0	0	0	0	0	50390	0	0	0	0	0	50390	50390
9836	2018	TX	Paris Energy Center	50109	Paris Generation LP	33.6968	-95.5577	NG	GAS	461662	247812	248062	1075	1074	247812			0	0	461662	0	0	0	0	0	0	0	0	461662	0	0
9837	2018	TX	Parkdale	3455	Luminant Generation Company LLC	32.776667	-96.723333	NG	GAS																						
9838	2018	TX	Pasadena	10638	Air Products LLC	29.7172	-95.1908	NG	GAS																						
9839	2018	TX	Pasadena Power Plant	55047	Pasadena Cogeneration LP	29.72475	-95.176479	NG	GAS	3957181	1512436	1514106	765	764	1667418		154982	0	0	3957181	0	0	0	0	0	0	0	0	3957181	0	0
9840	2018	TX	Patriot Wind Farm	58614	Patriot Wind Farm, LLC	27.592778	-97.648056	WND	WIND																						
9841	2018	TX	Pattern Gulf Wind	56661	Pattern Operators LP	27.0011	-97.5994	WND	WIND	714176								0	0	0	0	0	0	714176	0	0	0	0	0	714176	714176
9842	2018	TX	Pattern Panhandle Wind 2 LLC	58720	Pattern Operators LP	35.442778	-101.372778	WND	WIND	762506								0	0	0	0	0	0	762506	0	0	0	0	0	762506	762506
9843	2018	TX	Pattern Panhandle Wind LLC	58242	Pattern Operators LP	35.4275	-101.253056	WND	WIND	764040								0	0	0	0	0	0	764040	0	0	0	0	0	764040	764040
9844	2018	TX	Pearl Solar	60682	BHE Renewables, LLC	30.98784	-102.26831	SUN	SOLAR	110398								0	0	0	0	0	0	0	110398	0	0	0	0	110398	110398
9845	2018	TX	Pearsall	3630	South Texas Electric Coop, Inc	28.9275	-99.0919	NG	GAS	273303	149605	149759	1096	1095	149605			0	0	273303	0	0	0	0	0	0	0	0	273303	0	0
9846	2018	TX	Pecan Creek Energy Center	59298	NTE Texas, LLC	32.218333	-100.323056	NG	GAS																						
9847	2018	TX	Penascal II Wind Project LLC	57095	Avangrid Renewables LLC	27.1197	-97.5499	WND	WIND	522695								0	0	0	0	0	0	522695	0	0	0	0	0	522695	522695
9848	2018	TX	Penascal Wind Power LLC	56795	Avangrid Renewables LLC	27.0702	-97.5077	WND	WIND	576536								0	0	0	0	0	0	576536	0	0	0	0	0	576536	576536
9849	2018	TX	Permian Basin	3494	Luminant Generation Company LLC	31.5839	-102.9633	NG	GAS	66529	55443	55505	1669	1667	55443			0	1588	64941	0	0	0	0	0	0	0	0	66529	0	0
9850	2018	TX	Peyton Creek Wind Farm LLC	62417	E ON Climate Renewables N America LLC	28.8433	-95.8631	WND	WIND																						
9851	2018	TX	Pflugerville Solar Farm	57659	East Blackland Solar Project 1 LLC	30.4214	-97.4614	SUN	SOLAR																						
9852	2018	TX	Phantom Solar	60774	Phantom Solar, LLC	31.114983	-97.845111	SUN	SOLAR	23798								0	0	0	0	0	0	0	23798	0	0	0	0	23798	23798
9853	2018	TX	Phelps Dodge Refining	54628	Phelps Dodge Refining Corp	31.764458	-106.391314	NG	GAS	41385	13095	13108	633	633	38827		25733	0	0	41385	0	0	0	0	0	0	0	0	41385	0	0
9854	2018	TX	Phoebe Solar	61906	Phoebe Energy Project, LLC	31.843422	-102.868295	SUN	SOLAR																						
9855	2018	TX	Pinecrest Energy Center	59923	Coronado Power Ventures LLC	31.360942	-94.694517	NG	GAS																						
9856	2018	TX	Plant X	3485	Southwestern Public Service Co	34.1661	-102.4114	NG	GAS	1221177	839161	840011	1376	1374	839161			0	16	1221161	0	0	0	0	0	0	0	0	1221177	0	0
9857	2018	TX	Pleasant Hill Wind Energy Project	59417	Pleasant Hill Wind Energy LLC	33.738889	-101.485	WND	WIND	54664								0	0	0	0	0	0	54664	0	0	0	0	0	54664	54664
9858	2018	TX	Point Comfort Operations	52069	Alcoa World Alumina LLC	28.652709	-96.559997	NG	GAS	0	0	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9859	2018	TX	Port Arthur Steam Energy	58823	Port Arthur Steam Energy LP	29.835	-93.962222	WH	OTHF	-6743			0	0				0	0	0	0	0	0	0	0	0	0	-6743	-6743	0	0
9860	2018	TX	Port Arthur Texas Refinery	10568	Total Petrochemicals USA Inc	29.964938	-93.891283	NG	GAS	264994	78569	78650	594	593	219750		141181	0	0	264994	0	0	0	0	0	0	0	0	264994	0	0
9861	2018	TX	Port Comfort Peaking Facility	60459	Peaker Power, LLC	28.64807	-96.54621	NG	GAS	47020	39499	39529	1681	1680	39499			0	0	47020	0	0	0	0	0	0	0	0	47020	0	0
9862	2018	TX	Port Neches Plant	54748	Air Liquide Large Industries U.S. LP	29.97876	-93.952294	NG	GAS	178291	57341	57400	644	643	183449		126108	0	0	178291	0	0	0	0	0	0	0	0	178291	0	0
9863	2018	TX	Post Oak Wind LLC	56483	Mesquite Wind LLC	32.5144	-99.6564	WND	WIND	523856								0	0	0	0	0	0	523856	0	0	0	0	0	523856	523856
9864	2018	TX	Post Wind Farm LP	56457	FPL Energy Red Canyon LLC	32.92544	-101.219397	WND	WIND	334664								0	0	0	0	0	0	334664	0	0	0	0	0	334664	334664
9865	2018	TX	Power Island	10154	INEOS USA LLC	29.2293	-95.1952	NG	GAS	253090	77744	77825	615	614	274608		196864	0	0	253090	0	0	0	0	0	0	0	0	253090	0	0
9866	2018	TX	Power Lane Steam Plant	4195	City of Greenville - (TX)	33.1707	-96.1264	NG	GAS	32019	1456	1478	92	91	1456			0	0	32019	0	0	0	0	0	0	0	0	32019	0	0
9867	2018	TX	Power Station 3	52131	South Houston Green Power LLC	29.379444	-94.916666	NG	GAS																						
9868	2018	TX	Power Station 4	52132	South Houston Green Power LLC	29.378164	-94.92195	NG	GAS	672174	225501	225735	672	671	623983		398481	0	0	672174	0	0	0	0	0	0	0	0	672174	0	0
9869	2018	TX	PowerFin Kingsbery	61700	PowerFin ASL 1, LLC	30.265877	-97.684861	SUN	SOLAR	2646								0	0	0	0	0	0	0	2646	0	0	0	0	2646	2646
9870	2018	TX	Prospect Storage	62753	GlidePath Power Operations LLC	29.149166	-95.651111	MWH	OTHF																						
9871	2018	TX	Prospero Solar	62755	Longroad Energy Services LLC	32.287873	-102.840399	SUN	SOLAR																						
9872	2018	TX	PRSI FCC Generator	58069	Pasadena Refining System Inc	29.723333	-95.210278	PC	OIL	929	597	599	1289	1286	268473		267876	0	929	0	0	0	0	0	0	0	0	0	929	0	0
9873	2018	TX	PYCO Industries, Inc. Wind Farm	61848	PYCO Industries, Inc.	33.553184	-101.792412	WND	WIND	10038								0	0	0	0	0	0	10038	0	0	0	0	0	10038	10038
9874	2018	TX	Pyron Wind Farm LLC	56981	E ON Climate Renewables N America LLC	32.5886	-100.6728	WND	WIND	734913				0				0	0	0	0	0	0	735042	0	0	0	-129	-129	735042	735042
9875	2018	TX	Quail Run Energy Center	56349	CER Quail Run Energy Partners LP	31.8414	-102.315	NG	GAS	1512197	780147	780934	1033	1032	780147			0	0	1512197	0	0	0	0	0	0	0	0	1512197	0	0
9876	2018	TX	R W Miller	3628	Brazos Electric Power Coop Inc	32.6581	-98.3103	NG	GAS	402062	309190	309514	1540	1538	309190			0	1274	400788	0	0	0	0	0	0	0	0	402062	0	0
9877	2018	TX	Rabbit Hill Energy Storage Project	60649	Rabbit Hill Energy Storage Project	30.587828	-97.687023	MWH	OTHF																						
9878	2018	TX	Ralls Wind Farm	57474	Ralls Wind Farm LLC	33.661111	-101.39	WND	WIND	25892								0	0	0	0	0	0	25892	0	0	0	0	0	25892	25892
9879	2018	TX	Rambler	62141	RE Rambler LLC	31.517	-100.6	SUN	SOLAR																						
9880	2018	TX	Ranchero Wind Farm LLC	62259	Ranchero Wind Farm LLC	30.594908	-101.453021	WND	WIND																						
9881	2018	TX	Rattlesnake Den	59943	SunEdison LLC	31.74325	-101.493407	WND	WIND	803971								0	0	0	0	0	0	803971	0	0	0	0	0	803971	803971
9882	2018	TX	Rattlesnake Power, LLC	60743	Rattlesnake Power, LLC	31.360331	-99.551356	WND	WIND	382076								0	0	0	0	0	0	382076	0	0	0	0	0	382076	382076
9883	2018	TX	Ray Olinger	3576	City of Garland - (TX)	33.068055	-96.452481	NG	GAS	80947	61543	61608	1522	1521	61543			0	0	80947	0	0	0	0	0	0	0	0	80947	0	0
9884	2018	TX	Raymond Wind Farm, LLC	62909	E ON Climate Renewables N America LLC	26.364153	-97.780439	WND	WIND																						
9885	2018	TX	RC Thomas Hydroelectric Project	58645	East Texas Electric Coop, Inc	30.632222	-95.01	WAT	HYDRO																						
9886	2018	TX	RE Maplewood	61346	RE Maplewood LLC	30.976638	-102.257753	SUN	SOLAR																						
9887	2018	TX	RE Roserock	59994	Southern Power Co	30.960209	-103.306662	SUN	SOLAR	252285								0	0	0	0	0	0	0	252285	0	0	0	0	252285	252285
9888	2018	TX	Red Gate Power Plant	59391	South Texas Electric Coop, Inc	26.451111	-98.1775	NG	GAS	371234	195061	195263	1052	1051	195061			0	0	371234	0	0	0	0	0	0	0	0	371234	0	0
9889	2018	TX	Reloj del Sol Wind Farm	62207	Reloj del Sol Wind Farm LLC	27.03028	-99.388388	WND	WIND																						
9890	2018	TX	Rentech Nitrogen Pasadena Cogeneration	58870	PCI Nitrogen LLC	29.739444	-95.194722	WH	OTHF	82154								0	0	0	0	0	0	0	0	0	0	82154	82154	0	0
9891	2018	TX	Rice University	50054	Rice University	29.721048	-95.39536	NG	GAS	28832	9096	9105	632	631	24587		15491	0	0	28832	0	0	0	0	0	0	0	0	28832	0	0
9892	2018	TX	Rio Bravo Windpower, LLC	61865	Rio Bravo Windpower, LLC	26.649	-99.0387	WND	WIND																						
9893	2018	TX	Rio Grande Valley Sugar Growers	54338	Rio Grande Valley Sugar Growers, Inc.	26.269683	-97.867012	AB	BIOMASS	2386	35	66	55	29	386782	379464	7283	0	32	43	0	0	2311	0	0	0	0	0	75	2311	2311
9894	2018	TX	Rio Nogales Power Project, LP	55137	City of San Antonio - (TX)	29.593056	-97.973215	NG	GAS	3115812	1371349	1372731	881	880	1371349			0	0	3115812	0	0	0	0	0	0	0	0	3115812	0	0
9895	2018	TX	Rippey Solar	62773	BT Cooke Solar, LLC	33.5493	-97.1798	SUN	SOLAR																						
9896	2018	TX	River Crest	3503	Luminant Generation Company LLC	33.393056	-95.146667	NG	GAS																						
9897	2018	TX	Riverview	3487	Southwestern Public Service Co	35.712222	-101.411944	NG	GAS																						
9898	2018	TX	Roadrunner, LLC	62561	Roadrunner Solar, LLC	31.219444	-102.19222	SUN	SOLAR																						
9899	2018	TX	Robert D Willis	7200	USACE-Fort Worth District	30.7975	-94.1756	WAT	HYDRO																						
9900	2018	TX	Robert Mueller Energy Center	56374	Austin Energy	30.304994	-97.707675	NG	GAS	28767	16764	16781	1167	1166	23234		6470	0	19	28748	0	0	0	0	0	0	0	0	28767	0	0
9901	2018	TX	Rocksprings	60217	Rocksprings Val Verde Wind, LLC	29.72753	-100.79431	WND	WIND	506405								0	0	0	0	0	0	506405	0	0	0	0	0	506405	506405
9902	2018	TX	Rockwood Energy Center LLC	59918	Rockwood Energy Center LLC	29.485	-96.478611	NG	GAS																						
9903	2018	TX	Roland C. Dansby Power Plant	6243	City of Bryan - (TX)	30.7217	-96.4608	NG	GAS	139787	123486	123607	1769	1767	123486			0	0	139787	0	0	0	0	0	0	0	0	139787	0	0
9904	2018	TX	Roscoe Wind Farm LLC	56593	E ON Climate Renewables N America LLC	32.4694	-100.6664	WND	WIND	548935								0	0	0	0	0	0	548935	0	0	0	0	0	548935	548935
9905	2018	TX	Route 66 Wind Plant	58681	Novatus Energy	35.205278	-101.434167	WND	WIND	599421								0	0	0	0	0	0	599421	0	0	0	0	0	599421	599421
9906	2018	TX	Sabine	3459	Entergy Texas Inc.	30.0242	-93.878	NG	GAS	4191510	2688713	2691851	1284	1283	2688713			0	18	4191492	0	0	0	0	0	0	0	0	4191510	0	0
9907	2018	TX	Sabine Cogeneration Facility	55104	Sabine Cogen LP	30.0444	-93.771389	NG	GAS	589472	353191	353556	1200	1198	467843		114652	0	0	589472	0	0	0	0	0	0	0	0	589472	0	0
9908	2018	TX	Sage Draw Wind	62620	Sage Draw Wind, LLC	33.303497	-101.65722	WND	WIND																						
9909	2018	TX	Salt Fork Wind Project, LLC	60657	Southern Power Co	35.18172	-100.934408	WND	WIND	750590								0	0	0	0	0	0	750590	0	0	0	0	0	750590	750590
9910	2018	TX	Sam Bertron	3468	NRG Texas Power LLC	29.726775	-95.059827	NG	GAS																						
9911	2018	TX	Sam Rayburn Dam	6413	USACE-Fort Worth District	31.060893	-94.1062	WAT	HYDRO	113276								0	0	0	0	113276	0	0	0	0	0	0	0	113276	0
9912	2018	TX	Sam Rayburn Plant	3631	South Texas Electric Coop, Inc	28.8947	-97.135	NG	GAS	223591	124213	124347	1112	1111	124213			0	277	223314	0	0	0	0	0	0	0	0	223591	0	0
9913	2018	TX	Sam Seymour	6179	Lower Colorado River Authority	29.9172	-96.7506	SUB	COAL	10360090	11923333	12013503	2319	2302	11923333			10341894	18196	0	0	0	0	0	0	0	0	0	10360090	0	0
9914	2018	TX	San Jacinto County Peaking Facility	56603	East Texas Electric Coop, Inc	30.4193	-95.0118	NG	GAS	150105	110711	110823	1477	1475	110711			0	0	150105	0	0	0	0	0	0	0	0	150105	0	0
9915	2018	TX	San Jacinto Steam Electric Station	7325	NRG Texas Power LLC	29.694838	-95.040622	NG	GAS	1063319	868644	869483	1635	1634	868644		0	0	0	1063319	0	0	0	0	0	0	0	0	1063319	0	0
9916	2018	TX	San Miguel	6183	San Miguel Electric Coop, Inc	28.7044	-98.4775	LIG	COAL	2509410	3802981	3828657	3051	3031	3802981			2506974	2436	0	0	0	0	0	0	0	0	0	2509410	0	0
9917	2018	TX	San Roman Wind I, LLC	59712	Acciona Wind Energy USA LLC	26.125979	-97.377599	WND	WIND	328354								0	0	0	0	0	0	328354	0	0	0	0	0	328354	328354
9918	2018	TX	Sand Bluff Wind Farm	56479	E ON Climate Renewables N America LLC	31.991442	-101.302637	WND	WIND	204621								0	0	0	0	0	0	204621	0	0	0	0	0	204621	204621
